user_id,persona,n,actual_accuracy,dars_brier,glicko2_brier,brier_delta_glicko_minus_dars,dars_log_loss,glicko2_log_loss,log_loss_delta_glicko_minus_dars,dars_final_rating,glicko2_final_rating,glicko2_final_rd
stu_fte455_114,volatile_practicer,227,0.5859030837004405,0.2501605711362618,0.2512944603402004,0.0011338892039386428,0.6970157228771661,0.6975295501180062,0.0005138272408401479,1543.0,1480.0878411055332,46.43481036580597
stu_fte455_116,steady_improver,435,0.7195402298850575,0.19388070804171148,0.19500541494312038,0.001124706901408895,0.578015743058,0.5793774256753653,0.0013616826173653562,1715.0,1582.5070527742282,51.37596713134518
stu_fte455_097,fast_but_careless,431,0.5522041763341067,0.2364078468057975,0.23732963535740487,0.0009217885516073776,0.6657416423646784,0.667111679788031,0.0013700374233526214,1456.0,1450.0360288683426,45.99871646787769
stu_fte455_133,slow_analytical,345,0.6521739130434783,0.22259298763431623,0.22347211164434383,0.0008791240100275988,0.6366011645670179,0.6384202189731725,0.0018190544061545966,1563.0,1508.6164406070586,47.437855582245305
stu_fte455_179,volatile_practicer,411,0.5766423357664233,0.23409619033839285,0.23481858860555932,0.0007223982671664686,0.6600278667871495,0.6621018557439414,0.0020739889567918945,1466.0,1450.4548561565093,49.06131381702564
stu_fte455_166,steady_improver,329,0.6778115501519757,0.20512682605956964,0.20578756258334008,0.0006607365237704388,0.5962245621945177,0.5981492387748418,0.0019246765803241361,1635.0,1620.9362078336594,44.9726357875584
stu_fte455_020,remediation_responder,258,0.6162790697674418,0.22968211842024994,0.23031160507050552,0.000629486650255584,0.6511677817805722,0.6531428848407996,0.0019751030602274122,1597.0,1541.3070907065596,70.42092570579773
stu_fte455_140,remediation_responder,385,0.638961038961039,0.22225678655288414,0.22239280771287806,0.00013602115999392095,0.633302178743297,0.6336395403416357,0.0003373615983387479,1486.0,1484.6945275754413,47.148933222002064
stu_fte455_063,slow_analytical,255,0.5882352941176471,0.23253897910817595,0.23259759324478366,5.8614136607709755e-05,0.6547107051448381,0.6542741061193058,-0.00043659902553228047,1460.0,1496.0854391806954,49.924677656149456
stu_fte455_067,fast_but_careless,319,0.5329153605015674,0.23600855891160222,0.23606262185941643,5.4062947814209616e-05,0.6652618249057237,0.665233228678252,-2.8596227471755498e-05,1341.0,1369.3957913953625,31.88656937660553
stu_fte455_004,volatile_practicer,322,0.5745341614906833,0.24539253572788558,0.24535829237903722,-3.4243348848356225e-05,0.6852852468447258,0.6849514854517219,-0.0003337613930038952,1444.0,1426.8303979580107,43.065422895712075
stu_fte455_002,fast_but_careless,307,0.5732899022801303,0.24719849460044924,0.24708853496972372,-0.00010995963072552017,0.6907042608042445,0.6889476521575821,-0.0017566086466623831,1447.0,1454.6172571656193,30.0
stu_fte455_037,fast_but_careless,227,0.5859030837004405,0.2407907514253827,0.2406217101180241,-0.00016904130735859169,0.6750987430142482,0.6745584360995026,-0.000540306914745603,1434.0,1436.9252297257322,30.0
stu_fte455_205,remediation_responder,199,0.542713567839196,0.22209827697548443,0.22190429355564426,-0.0001939834198401713,0.6341933894169169,0.633678149202542,-0.0005152402143749901,1377.0,1437.5520265871855,32.87814952155233
stu_fte455_086,steady_improver,346,0.6242774566473989,0.2286815851059942,0.22846365159314785,-0.0002179335128463522,0.6503097611520945,0.6496222790651461,-0.0006874820869483544,1527.0,1479.0908834739123,41.2361800894124
stu_fte455_155,remediation_responder,446,0.5919282511210763,0.22947586658824518,0.22919334587784781,-0.0002825207103973604,0.6505803595668915,0.650590798210253,1.0438643361476707e-05,1425.0,1400.4258586027508,46.26938102498295
stu_fte455_005,remediation_responder,218,0.6192660550458715,0.21619950173608724,0.21589432084692073,-0.00030518088916650643,0.621331718938978,0.6208545206611866,-0.0004771982777913575,1458.0,1465.535881470155,30.410627893037727
stu_fte455_049,volatile_practicer,364,0.6318681318681318,0.23646154777539716,0.2360949593323142,-0.00036658844308296024,0.6707257135519777,0.6696679361915437,-0.001057777360433998,1519.0,1454.767680898943,45.01092886565795
stu_fte455_090,remediation_responder,299,0.5819397993311036,0.23801558865094546,0.23740362234876922,-0.0006119663021762478,0.668388570170272,0.6677326848028722,-0.0006558853673998,1388.0,1389.2153121923693,60.96155287565598
stu_fte455_209,volatile_practicer,283,0.5901060070671378,0.23563268090246106,0.23501459553308282,-0.0006180853693782407,0.662617304138027,0.6611182677372772,-0.0014990364007497758,1509.0,1469.800957390812,30.0
stu_fte455_167,fast_but_careless,234,0.5641025641025641,0.23079863337066256,0.2300489834061818,-0.0007496499644807642,0.654887960195915,0.6531396826351977,-0.0017482775607172707,1431.0,1442.8879220306917,40.448287973588066
stu_fte455_102,fast_but_careless,265,0.4981132075471698,0.24214160093663975,0.24128967684758057,-0.0008519240890591806,0.6790007649822405,0.6754373074402004,-0.003563457542040127,1277.0,1443.868375137366,48.4153283211573
stu_fte455_106,steady_improver,319,0.768025078369906,0.1874785599371228,0.1865236248056698,-0.0009549351314530052,0.5747545882039663,0.5653136408837094,-0.00944094732025691,1863.0,1647.027900276984,63.008003485007364
stu_fte455_023,slow_analytical,210,0.7047619047619048,0.21074489833125531,0.2097786066950282,-0.0009662916362271068,0.6222840168037571,0.6084186563099703,-0.013865360493786838,1794.0,1632.7900481874797,49.75502948655327
stu_fte455_186,steady_improver,416,0.6201923076923077,0.23769004184233916,0.23654936327951578,-0.0011406785628233773,0.6691552816595655,0.6662760365674365,-0.0028792450921290014,1469.0,1496.7817913320578,50.57175641262305
stu_fte455_048,slow_analytical,384,0.7265625,0.19454194859326876,0.19338321706203052,-0.001158731531238244,0.5879760236296149,0.5730010288400641,-0.014974994789550777,1807.0,1575.4736078511617,55.812094148398515
stu_fte455_113,slow_analytical,201,0.5373134328358209,0.25848626233837857,0.25708901423038816,-0.001397248107990412,0.7117336942061281,0.7085572837012205,-0.0031764105049075786,1469.0,1456.1404476226644,30.0
stu_fte455_036,steady_improver,262,0.7251908396946565,0.1913451432716903,0.18979846436508216,-0.0015466789066081454,0.564926373965215,0.5599367147978331,-0.00498965916738181,1597.0,1593.8989683284647,48.225755332638194
stu_fte455_134,volatile_practicer,367,0.5367847411444142,0.23928341513812226,0.23767988866447148,-0.0016035264736507793,0.6704682698718372,0.6674270873945372,-0.0030411824773000085,1427.0,1378.1157067034949,55.41531345486078
stu_fte455_109,volatile_practicer,265,0.5471698113207547,0.25517911900963547,0.2535087486543418,-0.00167037035529366,0.7049570641359342,0.7016533741812913,-0.003303689954642919,1328.0,1411.0509537120033,51.65908873138868
stu_fte455_151,steady_improver,397,0.672544080604534,0.22579207210847738,0.2240911763761125,-0.001700895732364871,0.6573296256859619,0.6425553492631197,-0.014774276422842125,1769.0,1527.987214922595,49.10345812745728
stu_fte455_201,steady_improver,444,0.7252252252252253,0.19614008839500927,0.19419329173373884,-0.001946796661270428,0.5747121300683169,0.5701615246478321,-0.004550605420484799,1662.0,1585.6808485413048,39.35273151539294
stu_fte455_160,remediation_responder,202,0.5594059405940595,0.23432024010835295,0.23233326274091912,-0.0019869773674338342,0.660904120190387,0.6563389138074639,-0.004565206382923126,1407.0,1472.281451711032,54.74017226458436
stu_fte455_074,volatile_practicer,416,0.53125,0.22707008998459108,0.22499155307574029,-0.002078536908850792,0.645614461347839,0.6407863438875037,-0.0048281174603352905,1292.0,1378.1007433627528,38.00356133077744
stu_fte455_176,steady_improver,309,0.6731391585760518,0.20917987653531256,0.20705263306338592,-0.0021272434719266375,0.6078634329787601,0.6036888173158865,-0.004174615662873582,1544.0,1609.3788316722605,52.45734015957771
stu_fte455_062,fast_but_careless,199,0.5628140703517588,0.24210805284536357,0.23995816343895565,-0.0021498894064079233,0.6779914234634972,0.6727794866498775,-0.005211936813619644,1506.0,1480.1546300519756,30.0
stu_fte455_175,remediation_responder,314,0.6401273885350318,0.24410921126526192,0.24183397556013533,-0.0022752357051265826,0.7071987916718504,0.6829316105586577,-0.024267181113192704,1736.0,1541.2828064107575,45.68264927934452
stu_fte455_032,fast_but_careless,414,0.5193236714975845,0.25142368103956503,0.24902802779359534,-0.0023956532459696867,0.6987228025768599,0.6926611041489786,-0.00606169842788129,1276.0,1406.0049361897197,50.72960642030217
stu_fte455_148,slow_analytical,381,0.6587926509186351,0.22674901578623247,0.2241038613714804,-0.0026451544147520767,0.6505108943636607,0.6393414781585219,-0.011169416205138782,1697.0,1547.374009542001,59.80255029670009
stu_fte455_065,remediation_responder,420,0.6190476190476191,0.23384877767788284,0.23109176777517138,-0.002757009902711466,0.666393577752645,0.6540954485107869,-0.012298129241858025,1607.0,1413.3863931529786,58.77600784245977
stu_fte455_156,steady_improver,338,0.6183431952662722,0.23606108438046017,0.2331255344984038,-0.002935549882056354,0.6638071932537415,0.6579661714197188,-0.005841021834022686,1489.0,1507.947384186958,55.90263502914439
stu_fte455_138,slow_analytical,306,0.5980392156862745,0.2401000323991996,0.23716362666502175,-0.0029364057341778604,0.6731487699916118,0.6681612952667084,-0.004987474724903351,1379.0,1415.2852498536258,53.49746995501841
stu_fte455_174,volatile_practicer,228,0.5833333333333334,0.23613520675736285,0.23296962576457328,-0.003165580992789574,0.6657269403079724,0.6587789850204727,-0.006947955287499696,1490.0,1479.9507735933228,54.98891703294131
stu_fte455_217,fast_but_careless,414,0.5410628019323671,0.2450151416552232,0.24176568613659075,-0.0032494555186324547,0.6853870448288422,0.6765380040112747,-0.008849040817567433,1278.0,1379.5504561536734,47.67570385143252
stu_fte455_069,volatile_practicer,419,0.5918854415274463,0.2403643805759918,0.23688095434297327,-0.003483426233018533,0.6777947271174154,0.6672395376467255,-0.010555189470689896,1540.0,1387.5903166356363,52.20624658735673
stu_fte455_055,remediation_responder,335,0.6029850746268657,0.23525775379192954,0.2317155961630246,-0.003542157628904946,0.6623037473401467,0.654996785504318,-0.007306961835828796,1442.0,1462.2501600637163,30.0
stu_fte455_089,volatile_practicer,421,0.5439429928741093,0.2550084014479159,0.2511567446949756,-0.0038516567529403023,0.7060445876371576,0.6982932853892909,-0.007751302247866687,1415.0,1446.5213044048096,43.567666108790306
stu_fte455_026,steady_improver,319,0.677115987460815,0.22044608864970838,0.21656435066165008,-0.003881737988058298,0.638930490275134,0.625647336684735,-0.013283153590399,1695.0,1571.6750771680272,47.27963310628217
stu_fte455_054,volatile_practicer,209,0.5885167464114832,0.2502595969354413,0.24635652776407416,-0.0039030691713671517,0.702247418626421,0.6906355084421376,-0.011611910184283425,1563.0,1478.1489658256544,30.0
stu_fte455_021,steady_improver,318,0.6729559748427673,0.2126774247927076,0.2086825983836928,-0.003994826409014801,0.6131731048854716,0.6036328555387047,-0.009540249346766894,1548.0,1611.958818054242,46.01717500629814
stu_fte455_169,volatile_practicer,199,0.5175879396984925,0.23766777974011585,0.2335402796576641,-0.004127500082451746,0.6715575293356272,0.6613268541357672,-0.010230675199859984,1439.0,1405.5816275777734,30.0
stu_fte455_131,steady_improver,406,0.6945812807881774,0.21138672517200763,0.20725465550039476,-0.004132069671612865,0.6204205615272057,0.6027864799733718,-0.017634081553833947,1746.0,1556.586958806916,55.033902138626665
stu_fte455_153,slow_analytical,200,0.7,0.20448499021704733,0.20021235131663567,-0.004272638900411657,0.6016170445731519,0.5878728425929064,-0.013744201980245507,1699.0,1576.2834086992093,31.380310270520752
stu_fte455_119,volatile_practicer,343,0.5830903790087464,0.23534673197525335,0.23089058727829717,-0.004456144696956182,0.661735203358816,0.6532780909220127,-0.008457112436803249,1355.0,1432.9453851862902,45.70167518476342
stu_fte455_180,remediation_responder,213,0.6431924882629108,0.21943008458539226,0.21486046733599115,-0.004569617249401109,0.6292158020575305,0.6184100493491899,-0.01080575270834061,1617.0,1539.3408556992915,30.0
stu_fte455_003,slow_analytical,306,0.5751633986928104,0.24789974654368926,0.24327454112125838,-0.004625205422430889,0.6888030417403422,0.6800882069234678,-0.008714834816874406,1373.0,1437.6521038976507,51.24298135769651
stu_fte455_165,remediation_responder,241,0.6804979253112033,0.22983127550527416,0.22512094581321626,-0.004710329692057896,0.6726972201979656,0.6467103342203282,-0.02598688597763743,1753.0,1596.2723159218808,54.82876591529032
stu_fte455_118,slow_analytical,285,0.6070175438596491,0.22948391289312908,0.22473852724560342,-0.004745385647525663,0.6459193120150771,0.6362501320244021,-0.00966917999067507,1565.0,1460.9096322689136,38.10734788756916
stu_fte455_009,volatile_practicer,309,0.6213592233009708,0.2538954728589716,0.24866463620409993,-0.005230836654871701,0.7268040024602965,0.6956076766065308,-0.03119632585376575,1689.0,1553.6557025804407,50.8117624220664
stu_fte455_096,steady_improver,234,0.6581196581196581,0.22764482084372337,0.221607311850366,-0.006037508993357366,0.6588870191198675,0.638242994732319,-0.02064402438754842,1720.0,1465.0945763563457,57.39980306833378
stu_fte455_059,volatile_practicer,352,0.5454545454545454,0.2470175096107398,0.24096523424967486,-0.006052275361064924,0.6893797946900352,0.6743667694339551,-0.01501302525608006,1315.0,1400.6739155835742,43.22475830141954
stu_fte455_011,steady_improver,228,0.6271929824561403,0.24721758086914772,0.2410148626878383,-0.006202718181309408,0.7008569582642242,0.6775615999644604,-0.023295358299763813,1671.0,1537.7934806143028,63.650528791232325
stu_fte455_168,slow_analytical,407,0.6855036855036855,0.21557920636345002,0.20934952382759642,-0.006229682535853598,0.6305187203712127,0.6080906687416885,-0.022428051629524215,1786.0,1637.2489928597133,57.007974659718236
stu_fte455_193,slow_analytical,219,0.5707762557077626,0.24584750527622912,0.23956897942191366,-0.006278525854315459,0.6878442115121414,0.6744629885505575,-0.013381222961583839,1368.0,1439.167347916879,51.43419223535807
stu_fte455_110,remediation_responder,351,0.6182336182336182,0.24674714324977784,0.24019655240832097,-0.006550590841456871,0.7000651437313573,0.6740446167941168,-0.02602052693724055,1672.0,1523.854753484711,60.91265073982192
